Snowpiercer Food Master — 179-item master dataset
"179 usable catalog items; imperial-only working view (oz, cups, lb, ft, °F). Metric helper fields are retained only as hidden backend support. Beverage production chains are tracked on the Production Chains tab."
Row,Item,Stage,Group,Category,Type,Serving Qty,Serving Unit,Serving g (metric),Serving mL (metric),Serving State,Calories,Storage Form,Shelf Life wk,Shelf Stable?,Dedicated Grow Car Fit,Avg Live Weight lb,Packaged Meat lb / animal,Meat kcal / animal,Offal lb / animal,Fat lb / animal,Bones lb / animal,Hide/Feather/Fleece lb / animal,Other Recoverable lb / animal,Total Accounted lb,Mass Balance %,Propagation,Lifecycle,Reusable?,Harvest,Upstream,Train Fit,Difficulty / Rarity,Biome,District,Air F,Water F,Humidity %,Height ft,Width ft,Length ft,Tier Height ft,Max Layers,Indoor System,Root Zone ft,Shareable Floor %,Start From,Full Maturity wk,First Harvest wk,Fruit Ripening wk,Harvest Every wk,Yield lb/ft2,Harvest Window wk,Reset wk,Flavor,Climate Notes,Note,Timing Notes,Source IDs,Sources,Timing Sources
32.0,Lobster,Primary,Protein,Seafood,Crustacean,3,oz,85.0,,Uncooked,76.0,,,,,,,,,,,,,,,sexual reproduction; females carry eggs ~9–12 months before larvae hatch,"long-lived, slow-growing crustacean",No,harvest legal/target-size animals; retain breeders,,aquaculture,Rare,Cold Marine,cool,,50~64,,,,,,,Aquaculture,,0.0,larvae/juveniles,260.7142857142857,260.7142857142857,,0.0,,0.0,0.0,"sweet,briny,rich,delicate",Larval/egg development may be held near ~61°F; adult grow-out can run cooler.,,Extremely slow replenishment compared with shrimp/fish; poor candidate for primary calorie supply.,"NOAA_LOBSTER,USDA_FDC,USDA_MyPlate",https://www.fisheries.noaa.gov/species/american-lobster | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf,https://www.fisheries.noaa.gov/species/american-lobster
146.0,Maggots,Primary,Protein,Insect,,,,,,Raw,,,,,,,,,,,,,,,,eggs from BSF breeders,larval grow-out,No,harvest larvae before pupation for livestock/fish feed,Flies + organic waste,stacked larval trays,Common,Warm Subtropical,warm,77~86,,50~90,,,,,,Insect Rack,,0.0,BSF eggs,2.5714285714285716,2.0,,0.14285714285714285,,0.5714285714285714,2.5714285714285716,,Warm larval trays; avoid overheating from dense larvae and decomposing substrate.,"Maggots are modeled specifically as black soldier fly larvae, not disease-associated housefly larvae.",Eggs hatch in about 4 days and the larval stage takes about 14 days. Feed harvest can begin before late-larval maturity; retain a small fraction to pupate and replenish Flies.,"UF_BSF,BSF_TEMP",https://ask.ifas.ufl.edu/publication/IN830 | https://pubmed.ncbi.nlm.nih.gov/19508804/,https://ask.ifas.ufl.edu/publication/IN830
30.0,Salmon,Primary,Protein,Seafood,Fish,3,oz,85.0,,Uncooked,177.0,,,,,,,,,,,,,,,sexual spawning; eggs → alevins → fry/parr → smolt → adult,multi-year fish,No,harvest market-size cohort; retain breeders/broodstock,,aquaculture,Rare,Cold Marine,cool,,59~66,,,,,,,Aquaculture,,0.0,eggs/alevins or stocked smolts,156.42857142857142,78.27142857142857,,0.0,,0.0,0.0,"rich,oily,marine,savory",Juvenile feeding/growth target; spawning/incubation use colder stage-specific water.,,"Food harvest is a cohort cycle, not an individual animal 'regrowing'.","NOAA_SALMON,USDA_FDC,USDA_MyPlate",https://www.fisheries.noaa.gov/species/atlantic-salmon | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf,https://www.fisheries.noaa.gov/species/atlantic-salmon
31.0,Shrimp,Primary,Protein,Seafood,Crustacean,3,oz,85.0,,Uncooked,72.0,,,,,,,,,,,,,,,sexual spawning; eggs → nauplii/larvae → postlarvae → juvenile → adult,~annual natural; shorter grow-out,No,batch or partial harvest of grow-out cohort,,aquaculture,Uncommon,Warm Marine,warm,,79~86,,,,,,,Aquaculture,,0.0,postlarvae,13.042857142857143,12.857142857142858,,0.0,,1.0,12.857142857142858,"sweet,briny,delicate,savory",,,Stagger tanks/cohorts if daily supply is required.,"NOAA_SHRIMP,USDA_FDC,USDA_MyPlate",https://spo.nmfs.noaa.gov/sites/default/files/legacy-pdfs/leaflet480.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://www.fao.org/4/ad505e/ad505e06.htm,https://spo.nmfs.noaa.gov/sites/default/files/legacy-pdfs/leaflet480.pdf
72.0,Beef Broth,Processed,Protein,Broth,Beef,3.38,fl oz,100.0,100.0,Processed,13.0,,,,,,,,,,,,,,,stock simmering,batch,No,make broth,Cattle Bones,processing,Common,,,,,,,,,,,,,0.0,Cattle Bones + Water + aromatics,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Game kcal density is 492 kcal/gal.,Explicit pho broth BOM uses cattle bones plus aromatics/spices.,GAME_DATA_V3
63.0,Butter,Processed,Fat,Dairy Fat,,3.53,oz,100.0,,Processed,717.0,,,,,,,,,,,,,,,processing,batch,No,churn/separate butter,Cow Milk,processing,Common,,,,,,,,,,,,,0.0,Cow Milk,0.0,0.0,,0.0,,0.0,0.0,,,Game recipe uses 2.64 gal cow milk → 0.96 lb butter + 2.46 gal skim milk/buttermilk.,Game process route.,GAME_RECIPE_V5
75.0,Chashu,Processed,Protein,Meat,Pork,3.53,oz,100.0,,Processed,290.0,,,,,,,,,,,,,,,braise,batch,No,braise pork belly,Pork Belly,processing,Uncommon,,,,,,,,,,,,,0.0,Pork Belly + Soy Sauce + Sugar + aromatics,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Uses pork kcal baseline in game.,Game route: 1 pork belly → 0.90 chashu plus cooking loss.,GAME_DATA_V3
64.0,Cheese,Processed,Dairy,Cheese,,3.53,oz,100.0,,Processed,402.0,,,,,,,,,,,,,,,processing,batch,No,make cheese,Cow Milk,processing,Common,,,,,,,,,,,,,0.0,Cow Milk,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Game mass balance: 10 cow milk → 1 cheese + 9 whey.,Explicit milk_to_cheese process.,GAME_DATA_V3
73.0,Chicken Broth,Processed,Protein,Broth,Chicken,3.38,fl oz,100.0,100.0,Processed,13.0,,,,,,,,,,,,,,,stock simmering,batch,No,make broth,Chickens Bones,processing,Common,,,,,,,,,,,,,0.0,Chickens Bones + Water + aromatics,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Game kcal density is 492 kcal/gal.,Explicit chicken pho broth BOM.,GAME_DATA_V3
58.0,Chocolate,Processed,Fat,Confectionery,,0.99,oz,28.0,,Processed,155.0,,,,,,,,,,,,,,,,,No,,Cocoa Beans,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0.0,fermented/dried cocoa beans + other ingredients,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,"sweet,cocoa,rich,roasted",Processed derivative; climate belongs to upstream Cocoa beans.,"Calories vary by cocoa %, sugar, and milk; 155 kcal/oz is a practical baseline.",Upstream cacao biology remains the limiting long-cycle step.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://edis.ifas.ufl.edu/publication/HS307
55.0,Cocoa Beans,Processed,Fat,Cocoa,,0.25,cup,28.0,60.0,Processed,165.0,,,,,,,,,,,,,,,,,No,,Cacao,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0.0,fresh cacao seeds from ripe pods,1.4285714285714286,1.4285714285714286,,0.0,,1.0,0.0,"bitter,chocolate,roasted,fruity",Processed derivative; climate belongs to upstream Cacao.,,Typical sequence is fermentation followed by drying; upstream cacao tree carries the 5–7 mo pod cycle.,"UF_CACAO,USDA_FDC,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/HS307 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://edis.ifas.ufl.edu/publication/HS307
76.0,Corn Tortillas,Processed,Grain,Tortilla,Corn,1.83,oz,52.0,,Processed,110.0,,,,,,,,,,,,,,,nixtamalization + griddle,batch,No,make tortillas,Corn + Food-grade Calcium Hydroxide,processing,Common,,,,,,,,,,,,,0.0,Corn + Food-grade Calcium Hydroxide + Water + Salt,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Current Mexican restaurant production chain.,Game process: corn nixtamalization → tortillas.,GAME_RECIPE_V5
77.0,Flour Tortillas,Processed,Grain,Tortilla,Wheat,1.59,oz,45.0,,Processed,140.0,,,,,,,,,,,,,,,dough + griddle,batch,No,make tortillas,Wheat Flour + Rendered Pork Fat,processing,Common,,,,,,,,,,,,,0.0,Wheat Flour + Water + Salt + Rendered Pork Fat,0.0,0.0,,0.0,,0.0,0.0,,,Current Mexican restaurant production chain.,Explicit game process.,GAME_RECIPE_V5
57.0,Menma,Processed,Vegetable,Preserved Vegetable,,0.25,cup,30.0,60.0,Processed,20.0,,,,,,,,,,,,,,,,,No,,Bamboo Shoots,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0.0,harvested bamboo shoots,0.42857142857142855,0.42857142857142855,,0.0,,0.0,0.0,"savory,salty,fermented,crisp",Processed derivative; climate belongs to upstream Bamboo shoots.,Calories vary by brine/seasoning formulation; 20 kcal is a game baseline.,Traditional formulations vary widely; use recipe-specific fermentation time if modeled in detail.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://fdc.nal.usda.gov/
53.0,Milled Rice,Processed,Grain,Processed Grain,,0.25,cup,50.0,60.0,Uncooked,185.0,,,,,,,,,,,,,,,,,No,,Rice,not grow crop,Common,Processing / no grow climate,,,,,,,,,,,,0.0,dried paddy rice,0.0,0.14285714285714285,,0.0,,0.0,0.0,"mild,starchy,neutral",Processed derivative; climate belongs to upstream Paddy rice.,,Do not apply crop maturity timing; upstream paddy carries the biological cycle.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://www.knowledgebank.irri.org/step-by-step-production/pre-planting/crop-calendar
70.0,Miso,Processed,Vegetable,Condiment,,1,tbsp,17.0,15.0,Processed,34.0,,,,,,,,,,,,,,,fermentation,fermented batch,No,age miso,Soybeans + Rice Koji + Salt,processing,Uncommon,,,,,,,,,,,,,0.0,Soybeans + Rice Koji + Salt,25.714285714285715,25.714285714285715,,0.0,,0.14285714285714285,0.0,,,Game standard uses a 180-day miso process.,Explicit process catalog route.,GAME_DATA_V3
52.0,Mung Bean Sprouts,Processed,Vegetable,Sprout,,1.5,cup,100.0,360.0,Fresh,30.0,,,,,,,,,,,,,,,germinate mung beans,short processing/germination batch,No,harvest whole sprout batch,Mung Beans,not grow crop,Common,Sprout Room,temperate,70~80,,80~95,,,,,,,,0.0,mung bean seed,0.42857142857142855,0.42857142857142855,,0.0,,0.14285714285714285,0.0,"crisp,fresh,mild,green",,,Daily staggered trays can make this effectively continuous.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers
56.0,Nori,Processed,Vegetable,Sea Vegetable,,0.11,oz,3.0,,Dried,9.0,,,,,,,,,,,,,,,,,No,,Seaweed,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0.0,fresh harvested seaweed,0.0,0.0,,0.0,,0.0,0.0,"briny,toasty,umami,marine",Processed derivative; climate belongs to upstream Seaweed.,,Biological grow/replenishment timing belongs to Seaweed.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf
74.0,Pork Broth,Processed,Protein,Broth,Pork,3.38,fl oz,100.0,100.0,Processed,16.0,,,,,,,,,,,,,,,stock simmering,batch,No,make broth,Pigs Bones,processing,Common,,,,,,,,,,,,,0.0,Pigs Bones + Water + aromatics,0.14285714285714285,0.14285714285714285,,0.0,,0.0,0.0,,,Game kcal density is 606 kcal/gal.,Explicit ramen pork-broth BOM.,GAME_DATA_V3
68.0,Ramen Noodles,Processed,Grain,Noodles,Wheat,3.53,oz,100.0,,Processed,336.0,,,,,,,,,,,,,,,alkaline noodle making,batch,No,make fresh ramen noodles,Wheat Flour,processing,Common,,,,,,,,,,,,,0.0,Wheat Flour + Water + Salt + Kansui Salts,0.0,0.0,,0.0,,0.0,0.0,,,,Game route explicitly consumes kansui salts.,GAME_DATA_V3
78.0,Rendered Pork Fat,Processed,Fat,Animal Fat,Pork,1,tbsp,12.8,15.0,Processed,115.0,,,,,,,,,,,,,,,rendering,batch,No,render pork trim fat,Pigs Fat,processing,Common,,,,,,,,,,,,,0.0,Pigs Fat,0.0,0.0,,0.0,,0.0,0.0,,,Game recovery baseline: 1.0 pork trim fat → 0.75 rendered pork fat.,Explicit rendering process.,GAME_RECIPE_V5
66.0,Rice Flour,Processed,Grain,Flour,,0.25,cup,40.0,60.0,Uncooked,146.0,Dry flour,52.0,Yes,No,,,,,,,,,,,grinding,batch,No,grind milled rice,Milled Rice,processing,Common,,,,,,,,,,,,,0.0,Milled Rice,0.0,0.0,,0.0,,0.0,0.0,,,,Game route: 1 milled rice → 0.98 rice flour + 0.02 grinding loss.,GAME_DATA_V3
69.0,Rice Koji,Processed,Grain,Fermentation,Koji,,,,,Processed,,,,,,,,,,,,,,,,koji cultivation,fermentation batch,No,culture koji on rice,Milled Rice + Koji Starter,processing,Uncommon,,,,,,,,,,,,,0.0,Milled Rice + Koji Starter,0.2857142857142857,0.2857142857142857,,0.0,,0.0,0.0,,,Used upstream for miso.,Game rice_koji process is 2 days.,GAME_DATA_V3
67.0,Rice Noodles,Processed,Grain,Noodles,Rice,3.53,oz,100.0,,Processed,364.0,,,,,,,,,,,,,,,noodle making,batch,No,make fresh rice noodles,Rice Flour,processing,Common,,,,,,,,,,,,,0.0,Rice Flour + Water + Salt,0.0,0.0,,0.0,,0.0,0.0,,,,Game route: 0.80 rice flour + water + salt → 1.00 rice noodles.,GAME_DATA_V3
79.0,Salmon Fillet,Processed,Protein,Seafood,Fish,3,oz,85.0,,Uncooked,153.0,,,,,,,,,,,,,,,aquaculture harvest + filleting,cohort harvest,No,fillet harvested salmon,Salmon,aquaculture/processing,Uncommon,,,,,,,,,,,,,0.0,market-size Salmon,104.28571428571429,104.28571428571429,,0.0,,0.0,104.28571428571429,,,Game aquaculture uses 57% skin-off fillet yield.,Restaurant and supply inventory use Salmon fillet as the edible output.,GAME_AQUA + GAME_LIFE
71.0,Soy Sauce,Processed,Vegetable,Condiment,,1,tbsp,16.0,15.0,Processed,9.0,,,,,,,,,,,,,,,fermentation,fermented batch,No,ferment/press soy sauce,Soybeans + Wheat + Salt + Koji Starter,processing,Common,,,,,,,,,,,,,0.0,Soybeans + Wheat + Salt + Koji Starter,34.285714285714285,34.285714285714285,,0.0,,0.14285714285714285,0.0,,,Game model uses ~8-month/240-day process.,Explicit process catalog route.,GAME_DATA_V3
81.0,Bread,Stocked,Grain,Bread,,3.53,oz,100.0,,Stocked,265.0,,,,,,,,,,,,,,,not modeled,stocked supply,No,use from cold storage,Wheat Flour,stocked only,Common,,,,,,,,,,,,,0.0,current stock,0.0,0.0,,0.0,,0.0,0.0,,,Current Year 7 stock item; bakery demand exists but bread production is not yet calibrated.,No renewable producer currently modeled.,GAME_LIFE
41.0,Dates,Primary,Fruit,Palm Fruit,,1.69,oz,48.0,,Dried,133.0,,,,,,,,,,,,,,,offshoots/tissue culture preferred for true-to-type fruit; seed for breeding,long-lived perennial palm,Yes,harvest fruit bunches; palm remains,,can't grow,Rare,Hot Dry,warm,77~95,,20~45,60.0,25.0,25.0,,0,Not Growable,,0.0,offshoot/tissue-culture palm,521.4285714285714,208.57142857142858,26.085714285714285,0.0,,0.14285714285714285,52.142857142857146,"caramel,honeyed,rich,fruity",,"Dates can begin fruiting well before mature 79-ft height. FAO reports fruiting within 2–4 years; the train model uses an early productive under-20-ft stage, then replaces the palm as it approaches the ceiling.","Date palms cannot be topped to control height; this is an early-lifecycle/replace-by-height crop, not permanent dwarfing.","UF_DATE,USDA_FDC,USDA_MyPlate,FAO_DATE_EARLY,UF_PALM_PRUNING",https://ask.ifas.ufl.edu/publication/FR314 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/ | https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1673 | https://blogs.ifas.ufl.edu/leonco/2013/04/24/pruning-palms/,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1673
29.0,Bamboo Shoots,Primary,Vegetable,Shoot Vegetable,,0.5,cup,75.0,120.0,Uncooked,20.0,,,,,,,,,,,,,,,rhizome/division; culms arise from established rhizome network,perennial colony,Yes,cut young edible shoots before culm elongation,,can't grow,Uncommon,Tropical Wet,warm,70~85,,70~90,65.0,10.0,10.0,,0,Not Growable,,0.0,rhizome/division,156.42857142857142,52.142857142857146,,0.14285714285714285,,4.0,52.142857142857146,"mild,crisp,earthy,slightly sweet",,"Edible shoots are harvested while young, before culm elongation. Train model uses a compact edible-shoot bamboo with mature culms at or below the 20-ft ceiling; production shoots are cut before elongation.",Only young shoots are harvested; do not let production shoots elongate into full culms.,"CTAHR_BAMBOO,USDA_FDC,USDA_MyPlate,UGA_BAMBOO_COMPACT",https://www.ctahr.hawaii.edu/oc/freepubs/pdf/OF-18.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499 | https://extension.uga.edu/publications/detail.html?number=B1357,https://www.ctahr.hawaii.edu/oc/freepubs/pdf/OF-18.pdf
27.0,Cloves,Primary,Vegetable,Spice,,0.333,tsp,1.0,1.7,Dried,3.0,,,,,,,,,,,,,,,fresh seed or softwood cutting,perennial woody tree,Yes,hand-pick flower buds before opening; dry,,can't grow,Rare,Tropical Wet,warm,70~85,,70~90,30.0,20.0,20.0,,0,Not Growable,,0.0,fresh seed or cutting,521.4285714285714,260.7142857142857,,0.0,0.02,52.142857142857146,39.128571428571426,"warm,intense,sweet,numbing",,"USDA describes clove as a relatively small tree, commonly 12–20 ft and only rarely taller. Train model uses an 18-ft compact productive form.",Slow tree crop and difficult in a 20-ft car; timing should be cultivar/system specific.,"MO_CLOVE,USDA_FDC,USDA_MyPlate,USDA_ARS_CLOVE",https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282873 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499 | https://apiservices.biz/htm/pollination_handbook/clove0000000002766508.html,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282873
149.0,Coconut,Primary,Fat,Oil Fruit,,0.99,oz,28.0,,Fresh,99.0,,,,,,,,,,,,,,,seed nut; selected dwarf cultivar,perennial palm,Yes,harvest young or mature coconuts; palm remains until height replacement,,can't grow,Rare,Tropical Wet,warm,75~86,,70~90,60.0,25.0,25.0,,0,Not Growable,,0.0,dwarf coconut seedling,,208.57142857142858,52.142857142857146,4.285714285714286,,52.142857142857146,,"sweet,nutty,creamy,tropical",tropical; high humidity; dwarf/early-bearing cultivar,Dwarf coconut can bear with fruit accessible near ground. Palms cannot be topped; replace the palm when crown/envelope approaches the 20-ft ceiling. Crown width remains large.,"First edible nuts modeled at ~4 years. Height is the early productive envelope, not mature lifetime height.","COCONUT_DWARF,UF_PALM_PRUNING",https://agriculture.com.ph/2023/10/10/nutty-by-nature-this-nursery-in-davao-supplies-dwarf-coconut-varieties-across-the-philippines/ | https://blogs.ifas.ufl.edu/leonco/2013/04/24/pruning-palms/,https://agriculture.com.ph/2023/10/10/nutty-by-nature-this-nursery-in-davao-supplies-dwarf-coconut-varieties-across-the-philippines/
42.0,Agave,Primary,Fat,Sweetener,,1,tbsp,21.0,15.0,Processed,60.0,,,,,,,,,,,,,,,"offsets/pups, bulbils, or seed depending species",long perennial/monocarpic,No,harvest mature core/piña for syrup/inulin; destructive to rosette,,fits 20ft,Rare,Hot Dry,warm,70~90,,20~45,8.0,8.0,8.0,8,1,Container Bed,1.5,0.0,offset/pup or seed,260.7142857142857,260.7142857142857,,0.0,5.17,0.14285714285714285,260.7142857142857,"sweet,mild,caramel-like",,"Species-specific crop; direct human demand is usually processed syrup, not raw plant.","This row represents agave syrup/inulin feedstock, not a replenishing fruit crop.","NCSU_AGAVE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/agave/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/,https://plants.ces.ncsu.edu/plants/agave/
148.0,Avocado,Primary,Fat,Oil Fruit,,1.76,oz,50.0,,Fresh,80.0,,,,,,,,,,,,,,,grafted cultivar on seedling rootstock,perennial fruit tree,Yes,pick mature fruit; tree remains,,can't grow,Rare,Warm Subtropical,warm,60~85,,55~75,40.0,35.0,35.0,,0,Not Growable,,0.0,grafted young tree,312.85714285714283,156.42857142857142,,1.0,0.159,43.42857142857143,52.142857142857146,"creamy,buttery,nutty,green",warm subtropical; excellent drainage; managed canopy,Train model uses a grafted avocado maintained at 12–15 ft canopy; 17-ft Height includes root/bed allowance.,Grafted trees begin producing in 3–4 years; mature orchard baseline is ~6–7 years. Harvest season varies by cultivar.,"UF_AVOCADO,UF_AVOCADO_HEIGHT,USDA_NASS_AVOCADO",https://ask.ifas.ufl.edu/publication/MG213 | https://ask.ifas.ufl.edu/publication/HS1387 | https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=CALIFORNIA,https://ask.ifas.ufl.edu/publication/MG213
34.0,Cacao,Primary,Fat,Cocoa,,,,,,Raw,,,,,,,,,,,,,,,,"seed, cutting, air-layering, budding or grafting",perennial tree,Yes,pick ripe pods; ferment/dry seeds into cocoa beans,,prune/manage,Rare,Tropical Wet,warm,65~90,,70~90,8.0,12.0,12.0,8,1,Container Orchard,2.5,0.5,seed / graft / cutting,417.14285714285717,156.42857142857142,21.74285714285714,2.0,0.041,52.142857142857146,0.0,"bitter,fruity,fermentative,chocolate precursor",,UF/IFAS recommends limiting cocoa plant height to 6–8 ft; train Height is modeled at 10 ft including root/bed allowance.,"Once bearing, pods of different ages can coexist on the trunk/branches.","UF_CACAO,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/HS307 | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499,https://edis.ifas.ufl.edu/publication/HS307
23.0,Star Anise,Primary,Vegetable,Spice,,0.04,oz,1.0,,Dried,3.0,,,,,,,,,,,,,,,"seed, layering, or cutting",perennial woody plant,Yes,pick fruits and dry; plant remains,,can't grow,Rare,Warm Subtropical,warm,65~80,,55~75,49.0,15.0,15.0,,0,Not Growable,,0.0,seed / cutting / layering,417.14285714285717,260.7142857142857,,0.0,,52.142857142857146,52.142857142857146,"licorice,anise,warm,sweet-spice",,Only Illicium verum is culinary. Train model uses a managed compact 18-ft planning height; keep the existing prune/manage constraint and never substitute other Illicium species.,Slow woody spice tree; use this only as a planning proxy unless a specific cultivar/system is selected.,"NCSU_STAR_ANISE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/illicium/common-name/star-anise/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://plants.ces.ncsu.edu/plants/illicium/common-name/star-anise/
43.0,Olives,Primary,Fat,Oil Fruit,,0.25,cup,30.0,60.0,Processed,44.0,,,,,,,,,,,,,,,stem cuttings/grafting; seed mainly breeding,long-lived perennial tree,Yes,pick fruit seasonally; cure/process before eating,,fits 20ft,Rare,Mediterranean,temperate,60~78,,35~60,15.0,12.0,12.0,15,1,Container Orchard,2.5,0.5,grafted/cutting-grown young tree,365.0,156.42857142857142,21.74285714285714,0.0,0.15,0.14285714285714285,52.142857142857146,"briny,fruity,bitter,rich",,,Alternate bearing can occur; simulation should not assume identical yield every year.,"NCSU_OLIVE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/olea-europaea/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://plants.ces.ncsu.edu/plants/olea-europaea/
33.0,Banana,Primary,Fruit,Tropical Fruit,,4.16,oz,118.0,,Fresh,105.0,,,,,,,,,,,,,,,suckers/pups or tissue-culture plantlets,perennial mat; stem fruits once,Yes,harvest bunch once per pseudostem,,fits 20ft,Uncommon,Tropical Wet,warm,78~86,,70~90,18.0,10.0,10.0,18,1,Container Bed,1.5,0.25,sucker/pup or tissue-culture plantlet,52.18571428571429,39.128571428571426,13.042857142857143,0.0,0.356,52.142857142857146,39.128571428571426,"sweet,creamy,tropical,fruity",,,Manage a mat with offset suckers of different ages so a harvest does not reset the entire crop.,"UF_BANANA,USDA_FDC,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/MG040 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499,https://edis.ifas.ufl.edu/mg373
45.0,Figs,Primary,Fruit,Tree Fruit,,3.53,oz,100.0,,Fresh,74.0,,,,,,,,,,,,,,,stem cutting or layering,perennial woody plant,Yes,pick ripe figs repeatedly during fruiting window,,fits 20ft,Uncommon,Mediterranean,temperate,65~80,,35~60,12.5,10.0,10.0,12.5,1,Container Orchard,2.5,0.5,rooted cutting/layer,156.42857142857142,52.142857142857146,10.0,0.2857142857142857,0.117,4.0,0.0,"honeyed,jammy,berry-like,floral",,,Some cultivars bear a breba crop plus a main crop; use cultivar-specific timing if chosen.,"NCSU_FIG,NCSU_FIG_MANAGED,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/ficus-carica/ | https://plants.ces.ncsu.edu/plants/ficus-carica-celeste/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://plants.ces.ncsu.edu/plants/ficus-carica/
17.0,Lemon,Primary,Fruit,Citrus,,2.05,oz,58.0,,Fresh,17.0,,,,,,,,,,,,,,,budded/grafted cultivar on rootstock,perennial tree,Yes,pick mature fruit; tree remains,,fits 20ft,Uncommon,Mediterranean,temperate,65~80,,35~60,13.0,10.0,10.0,13,1,Container Orchard,2.5,0.5,budded/grafted young tree,208.57142857142858,156.42857142857142,17.4,0.0,0.898,52.142857142857146,17.4,"acidic,citrusy,aromatic,bright",,,A mature tree can carry flowers and fruit of different ages at the same time.,"UF_CITRUS_PROP,USDA_FDC,USDA_MyPlate",https://ask.ifas.ufl.edu/publication/HS1309 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/hs402,https://edis.ifas.ufl.edu/publication/hs402
