Snowpiercer Food Master — 179-item master dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Current master: 179 usable items. Game-facing servings use U.S. customary units (cup, tbsp, tsp, fl oz, oz, lb and gal); original gram/mL values are retained in hidden metric source columns for exact math. Dimensions use feet, yield uses lb/ft², and all canonical timing fields are stored in days; the game converts day counts to readable days/weeks/months/years. Standard Snowpiercer car exterior: 213.3 × 28.9 × 39.0 ft (L × W × H). Grow stacking reserves ~2 ft for overhead/services, leaving ~37 ft usable vertical production height.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row,Item,Stage,Group,Category,Type,Serving Qty,Serving Unit,Serving g (metric),Serving mL (metric),Serving State,Calories,Storage Form,Shelf Life d,Shelf Stable?,Dedicated Grow Car Fit,Avg Live Weight lb,Packaged Meat lb / animal,Meat kcal / animal,Offal lb / animal,Fat lb / animal,Bones lb / animal,Hide/Feather/Fleece lb / animal,Other Recoverable lb / animal,Total Accounted lb,Mass Balance %,Propagation,Lifecycle,Growth Form,Reusable?,Harvest,Upstream,Train Fit,Difficulty / Rarity,Biome,District,Air F,Water F,Humidity %,Height ft,Width ft,Length ft,Tier Height ft,Max Layers,Indoor System,Root Zone ft,Shareable Floor %,Start From,Full Maturity d,First Harvest d,Fruit Ripening d,Harvest Every d,Yield lb/ft2,Harvest Window d,Reset d,Flavor,Climate Notes,Note,Timing Notes,Source IDs,Sources,Timing Sources,After Harvest,Full Milk Output Through d,Rebreed Flag d,Red Rebreed Flag d,Zero Milk Output d,Milk Output Curve
60,Eggs,Primary,Protein,Egg,,1.,egg,50.0,,Fresh,72.0,,,,,,,,,,,,,,,laying hens,continuous poultry output,Animal Product,Yes,collect eggs,Chickens,livestock,Common,,temperate,,,,,,,,,Livestock,,0%,hen raised to laying age,140.0,140.0,,1.0,,0.0,1.0,,,"Game tracks eggs as individual units, not bulk weight.",Game poultry model starts laying at ~140 d and plans ~6 eggs/hen/week.,GAME_LIFE,,,Continues,,,,,
145,Flies,Primary,Protein,Insect,,,,,,Raw,,,,,,,,,,,,,,,,eggs → larvae → pupae → adults,short-lived breeder culture,Insect / Worm,Yes,collect egg clutches; retain breeder adults,organic waste/feed substrate,enclosed insect-rearing rack,Common,Warm Subtropical,warm,77~86,,50~90,,,,,,Insect Rack,,0%,BSF eggs or breeder colony,32.0,35.0,,1.0,,7.0,32.0,,"Warm, humid, brightly lit breeder room; mating is light-dependent.",Black soldier flies are the train baseline instead of houseflies because the larvae efficiently convert organic waste into feed biomass.,"UF/IFAS reports eggs hatch in about 4 days, larvae develop in about 14 days, and pupation takes about 14 days; ~35 days to the next egg-producing adult generation is the planning value.","UF_BSF,BSF_TEMP",https://ask.ifas.ufl.edu/publication/IN830 | https://pmc.ncbi.nlm.nih.gov/articles/PMC6211680/,https://ask.ifas.ufl.edu/publication/IN830,Continues,,,,,
62,Goat Milk,Primary,Dairy,Milk,Goat,3.38,fl oz,100.0,100.0,Fresh,69.0,,,,,,,,,,,,,,,lactating doe,lactation cycle,Animal Product,Yes,milk lactating goats,Goats,livestock,Uncommon,,temperate,,,,,,,,,Livestock,,0%,bred doe,363.1,363.1,,1.0,,284.0,365.0,,,"Game kcal density is 2,612 kcal/gal.","Game livestock lifecycle models goat breeding, gestation and lactation.",GAME_LIFE,,,Continues,,,,,
144,Honey,Primary,Fat,Sweetener,,1.,tbsp,21.0,15.0,Fresh,64.0,Sealed honey,1820.0,Yes,No,,,,,,,,,,,honey bee colony + floral nectar,continuous stored hive product,Animal Product,Yes,harvest only capped surplus comb; extract/filter,Bees + flowering crops,food output from pollinator hive,Uncommon,,temperate,,,,,,,,,Hive,,0%,established honey bee colony,60.0,60.0,,30.0,,180.0,365.0,"sweet,floral,rich",,Only surplus honey is removed; enough stores must remain for colony survival.,"Controlled-train planning assumes mature bees plus continuous flowering. New first-year colonies may produce little or no surplus honey, so startup yield can be lower.","USDA_FDC,MU_BEE",https://fdc.nal.usda.gov/ | https://extension.missouri.edu/publications/g7600 | https://extension.missouri.edu/publications/g7601,https://extension.missouri.edu/publications/g7601,Continues,,,,,
32,Lobster,Primary,Protein,Seafood,Crustacean,3.,oz,85.0,,Uncooked,76.0,,,,,,,,,,,,,,,sexual reproduction; females carry eggs ~9–12 months before larvae hatch,"long-lived, slow-growing crustacean",Aquaculture,No,harvest legal/target-size animals; retain breeders,,aquaculture,Rare,Cold Marine,cool,,50~64,,,,,,,Aquaculture,,0%,larvae/juveniles,1825.0,1825.0,,0.0,,0.0,0.0,"sweet,briny,rich,delicate",Larval/egg development may be held near ~61°F; adult grow-out can run cooler.,,Extremely slow replenishment compared with shrimp/fish; poor candidate for primary calorie supply.,"NOAA_LOBSTER,USDA_FDC,USDA_MyPlate",https://www.fisheries.noaa.gov/species/american-lobster | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf,https://www.fisheries.noaa.gov/species/american-lobster,Cohort Ends / Breeders Remain,,,,,
146,Maggots,Primary,Protein,Insect,,,,,,Raw,,,,,,,,,,,,,,,,eggs from BSF breeders,larval grow-out,Insect / Worm,No,harvest larvae before pupation for livestock/fish feed,Flies + organic waste,stacked larval trays,Common,Warm Subtropical,warm,77~86,,50~90,,,,,,Insect Rack,,0%,BSF eggs,18.0,14.0,,1.0,,4.0,18.0,,Warm larval trays; avoid overheating from dense larvae and decomposing substrate.,"Maggots are modeled specifically as black soldier fly larvae, not disease-associated housefly larvae.",Eggs hatch in about 4 days and the larval stage takes about 14 days. Feed harvest can begin before late-larval maturity; retain a small fraction to pupate and replenish Flies.,"UF_BSF,BSF_TEMP",https://ask.ifas.ufl.edu/publication/IN830 | https://pubmed.ncbi.nlm.nih.gov/19508804/,https://ask.ifas.ufl.edu/publication/IN830,Cohort Ends / Breeders Remain,,,,,
30,Salmon,Primary,Protein,Seafood,Fish,3.,oz,85.0,,Uncooked,177.0,,,,,,,,,,,,,,,sexual spawning; eggs → alevins → fry/parr → smolt → adult,multi-year fish,Aquaculture,No,harvest market-size cohort; retain breeders/broodstock,,aquaculture,Rare,Cold Marine,cool,,59~66,,,,,,,Aquaculture,,0%,eggs/alevins or stocked smolts,1095.0,547.9,,0.0,,0.0,0.0,"rich,oily,marine,savory",Juvenile feeding/growth target; spawning/incubation use colder stage-specific water.,,"Food harvest is a cohort cycle, not an individual animal 'regrowing'.","NOAA_SALMON,USDA_FDC,USDA_MyPlate",https://www.fisheries.noaa.gov/species/atlantic-salmon | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf,https://www.fisheries.noaa.gov/species/atlantic-salmon,Cohort Ends / Breeders Remain,,,,,
31,Shrimp,Primary,Protein,Seafood,Crustacean,3.,oz,85.0,,Uncooked,72.0,,,,,,,,,,,,,,,sexual spawning; eggs → nauplii/larvae → postlarvae → juvenile → adult,~annual natural; shorter grow-out,Aquaculture,No,batch or partial harvest of grow-out cohort,,aquaculture,Uncommon,Warm Marine,warm,,79~86,,,,,,,Aquaculture,,0%,postlarvae,91.3,90.0,,0.0,,7.0,90.0,"sweet,briny,delicate,savory",,,Stagger tanks/cohorts if daily supply is required.,"NOAA_SHRIMP,USDA_FDC,USDA_MyPlate",https://spo.nmfs.noaa.gov/sites/default/files/legacy-pdfs/leaflet480.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://www.fao.org/4/ad505e/ad505e06.htm,https://spo.nmfs.noaa.gov/sites/default/files/legacy-pdfs/leaflet480.pdf,Cohort Ends / Breeders Remain,,,,,
72,Beef Broth,Processed,Protein,Broth,Beef,3.38,fl oz,100.0,100.0,Processed,13.0,,,,,,,,,,,,,,,stock simmering,batch,Non-growing,No,make broth,Cattle Bones,processing,Common,,,,,,,,,,,,,0%,Cattle Bones + Water + aromatics,1.0,1.0,,0.0,,0.0,0.0,,,Game kcal density is 492 kcal/gal.,Explicit pho broth BOM uses cattle bones plus aromatics/spices.,GAME_DATA_V3,,,Batch Ends,,,,,
63,Butter,Processed,Fat,Dairy Fat,,3.53,oz,100.0,,Processed,717.0,,,,,,,,,,,,,,,processing,batch,Non-growing,No,churn/separate butter,Cow Milk,processing,Common,,,,,,,,,,,,,0%,Cow Milk,0.0,0.0,,0.0,,0.0,0.0,,,Game recipe uses 2.64 gal cow milk → 0.96 lb butter + 2.46 gal skim milk/buttermilk.,Game process route.,GAME_RECIPE_V5,,,Batch Ends,,,,,
75,Chashu,Processed,Protein,Meat,Pork,3.53,oz,100.0,,Processed,290.0,,,,,,,,,,,,,,,braise,batch,Non-growing,No,braise pork belly,Pork Belly,processing,Uncommon,,,,,,,,,,,,,0%,Pork Belly + Soy Sauce + Sugar + aromatics,1.0,1.0,,0.0,,0.0,0.0,,,Uses pork kcal baseline in game.,Game route: 1 pork belly → 0.90 chashu plus cooking loss.,GAME_DATA_V3,,,Batch Ends,,,,,
64,Cheese,Processed,Dairy,Cheese,,3.53,oz,100.0,,Processed,402.0,,,,,,,,,,,,,,,processing,batch,Non-growing,No,make cheese,Cow Milk,processing,Common,,,,,,,,,,,,,0%,Cow Milk,1.0,1.0,,0.0,,0.0,0.0,,,Game mass balance: 10 cow milk → 1 cheese + 9 whey.,Explicit milk_to_cheese process.,GAME_DATA_V3,,,Batch Ends,,,,,
73,Chicken Broth,Processed,Protein,Broth,Chicken,3.38,fl oz,100.0,100.0,Processed,13.0,,,,,,,,,,,,,,,stock simmering,batch,Non-growing,No,make broth,Chickens Bones,processing,Common,,,,,,,,,,,,,0%,Chickens Bones + Water + aromatics,1.0,1.0,,0.0,,0.0,0.0,,,Game kcal density is 492 kcal/gal.,Explicit chicken pho broth BOM.,GAME_DATA_V3,,,Batch Ends,,,,,
58,Chocolate,Processed,Fat,Confectionery,,0.99,oz,28.0,,Processed,155.0,,,,,,,,,,,,,,,,,Non-growing,No,,Cocoa Beans,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0%,fermented/dried cocoa beans + other ingredients,1.0,1.0,,0.0,,0.0,0.0,"sweet,cocoa,rich,roasted",Processed derivative; climate belongs to upstream Cocoa beans.,"Calories vary by cocoa %, sugar, and milk; 155 kcal/oz is a practical baseline.",Upstream cacao biology remains the limiting long-cycle step.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://edis.ifas.ufl.edu/publication/HS307,Batch Ends,,,,,
55,Cocoa Beans,Processed,Fat,Cocoa,,0.25,cup,28.0,60.0,Processed,165.0,,,,,,,,,,,,,,,,,Non-growing,No,,Cacao,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0%,fresh cacao seeds from ripe pods,10.0,10.0,,0.0,,7.0,0.0,"bitter,chocolate,roasted,fruity",Processed derivative; climate belongs to upstream Cacao.,,Typical sequence is fermentation followed by drying; upstream cacao tree carries the 5–7 mo pod cycle.,"UF_CACAO,USDA_FDC,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/HS307 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://edis.ifas.ufl.edu/publication/HS307,Batch Ends,,,,,
76,Corn Tortillas,Processed,Grain,Tortilla,Corn,1.83,oz,52.0,,Processed,110.0,,,,,,,,,,,,,,,nixtamalization + griddle,batch,Non-growing,No,make tortillas,Corn + Food-grade Calcium Hydroxide,processing,Common,,,,,,,,,,,,,0%,Corn + Food-grade Calcium Hydroxide + Water + Salt,1.0,1.0,,0.0,,0.0,0.0,,,Current Mexican restaurant production chain.,Game process: corn nixtamalization → tortillas.,GAME_RECIPE_V5,,,Batch Ends,,,,,
77,Flour Tortillas,Processed,Grain,Tortilla,Wheat,1.59,oz,45.0,,Processed,140.0,,,,,,,,,,,,,,,dough + griddle,batch,Non-growing,No,make tortillas,Wheat Flour + Rendered Pork Fat,processing,Common,,,,,,,,,,,,,0%,Wheat Flour + Water + Salt + Rendered Pork Fat,0.0,0.0,,0.0,,0.0,0.0,,,Current Mexican restaurant production chain.,Explicit game process.,GAME_RECIPE_V5,,,Batch Ends,,,,,
57,Menma,Processed,Vegetable,Preserved Vegetable,,0.25,cup,30.0,60.0,Processed,20.0,,,,,,,,,,,,,,,,,Non-growing,No,,Bamboo Shoots,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0%,harvested bamboo shoots,3.0,3.0,,0.0,,0.0,0.0,"savory,salty,fermented,crisp",Processed derivative; climate belongs to upstream Bamboo shoots.,Calories vary by brine/seasoning formulation; 20 kcal is a game baseline.,Traditional formulations vary widely; use recipe-specific fermentation time if modeled in detail.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://fdc.nal.usda.gov/,Batch Ends,,,,,
53,Milled Rice,Processed,Grain,Processed Grain,,0.25,cup,50.0,60.0,Uncooked,185.0,,,,,,,,,,,,,,,,,Non-growing,No,,Rice,not grow crop,Common,Processing / no grow climate,,,,,,,,,,,,0%,dried paddy rice,0.0,1.0,,0.0,,0.0,0.0,"mild,starchy,neutral",Processed derivative; climate belongs to upstream Paddy rice.,,Do not apply crop maturity timing; upstream paddy carries the biological cycle.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://www.knowledgebank.irri.org/step-by-step-production/pre-planting/crop-calendar,Batch Ends,,,,,
70,Miso,Processed,Vegetable,Condiment,,1.,tbsp,17.0,15.0,Processed,34.0,,,,,,,,,,,,,,,fermentation,fermented batch,Non-growing,No,age miso,Soybeans + Rice Koji + Salt,processing,Uncommon,,,,,,,,,,,,,0%,Soybeans + Rice Koji + Salt,180.0,180.0,,0.0,,1.0,0.0,,,Game standard uses a 180-day miso process.,Explicit process catalog route.,GAME_DATA_V3,,,Batch Ends,,,,,
52,Mung Bean Sprouts,Processed,Vegetable,Sprout,,1.5,cup,100.0,360.0,Fresh,30.0,,,,,,,,,,,,,,,germinate mung beans,short processing/germination batch,Non-growing,No,harvest whole sprout batch,Mung Beans,not grow crop,Common,Sprout Room,temperate,70~80,,80~95,,,,,,,,0%,mung bean seed,3.0,3.0,,0.0,,1.0,0.0,"crisp,fresh,mild,green",,,Daily staggered trays can make this effectively continuous.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://extension.umn.edu/vegetable-growing-guides-farmers/crop-and-field-planning-tools-vegetable-farmers,Batch Ends,,,,,
56,Nori,Processed,Vegetable,Sea Vegetable,,0.11,oz,3.0,,Dried,9.0,,,,,,,,,,,,,,,,,Non-growing,No,,Seaweed,not grow crop,Uncommon,Processing / no grow climate,,,,,,,,,,,,0%,fresh harvested seaweed,0.0,0.0,,0.0,,0.0,0.0,"briny,toasty,umami,marine",Processed derivative; climate belongs to upstream Seaweed.,,Biological grow/replenishment timing belongs to Seaweed.,"USDA_FDC,USDA_MyPlate",https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg,https://repository.library.noaa.gov/view/noaa/4550/noaa_4550_DS1.pdf,Batch Ends,,,,,
74,Pork Broth,Processed,Protein,Broth,Pork,3.38,fl oz,100.0,100.0,Processed,16.0,,,,,,,,,,,,,,,stock simmering,batch,Non-growing,No,make broth,Pigs Bones,processing,Common,,,,,,,,,,,,,0%,Pigs Bones + Water + aromatics,1.0,1.0,,0.0,,0.0,0.0,,,Game kcal density is 606 kcal/gal.,Explicit ramen pork-broth BOM.,GAME_DATA_V3,,,Batch Ends,,,,,
68,Ramen Noodles,Processed,Grain,Noodles,Wheat,3.53,oz,100.0,,Processed,336.0,,,,,,,,,,,,,,,alkaline noodle making,batch,Non-growing,No,make fresh ramen noodles,Wheat Flour,processing,Common,,,,,,,,,,,,,0%,Wheat Flour + Water + Salt + Kansui Salts,0.0,0.0,,0.0,,0.0,0.0,,,,Game route explicitly consumes kansui salts.,GAME_DATA_V3,,,Batch Ends,,,,,
78,Rendered Pork Fat,Processed,Fat,Animal Fat,Pork,1.,tbsp,12.8,15.0,Processed,115.0,,,,,,,,,,,,,,,rendering,batch,Non-growing,No,render pork trim fat,Pigs Fat,processing,Common,,,,,,,,,,,,,0%,Pigs Fat,0.0,0.0,,0.0,,0.0,0.0,,,Game recovery baseline: 1.0 pork trim fat → 0.75 rendered pork fat.,Explicit rendering process.,GAME_RECIPE_V5,,,Batch Ends,,,,,
66,Rice Flour,Processed,Grain,Flour,,0.25,cup,40.0,60.0,Uncooked,146.0,Dry flour,364.0,Yes,No,,,,,,,,,,,grinding,batch,Non-growing,No,grind milled rice,Milled Rice,processing,Common,,,,,,,,,,,,,0%,Milled Rice,0.0,0.0,,0.0,,0.0,0.0,,,,Game route: 1 milled rice → 0.98 rice flour + 0.02 grinding loss.,GAME_DATA_V3,,,Batch Ends,,,,,
69,Rice Koji,Processed,Grain,Fermentation,Koji,,,,,Processed,,,,,,,,,,,,,,,,koji cultivation,fermentation batch,Non-growing,No,culture koji on rice,Milled Rice + Koji Starter,processing,Uncommon,,,,,,,,,,,,,0%,Milled Rice + Koji Starter,2.0,2.0,,0.0,,0.0,0.0,,,Used upstream for miso.,Game rice_koji process is 2 days.,GAME_DATA_V3,,,Batch Ends,,,,,
67,Rice Noodles,Processed,Grain,Noodles,Rice,3.53,oz,100.0,,Processed,364.0,,,,,,,,,,,,,,,noodle making,batch,Non-growing,No,make fresh rice noodles,Rice Flour,processing,Common,,,,,,,,,,,,,0%,Rice Flour + Water + Salt,0.0,0.0,,0.0,,0.0,0.0,,,,Game route: 0.80 rice flour + water + salt → 1.00 rice noodles.,GAME_DATA_V3,,,Batch Ends,,,,,
79,Salmon Fillet,Processed,Protein,Seafood,Fish,3.,oz,85.0,,Uncooked,153.0,,,,,,,,,,,,,,,aquaculture harvest + filleting,cohort harvest,Non-growing,No,fillet harvested salmon,Salmon,aquaculture/processing,Uncommon,,,,,,,,,,,,,0%,market-size Salmon,730.0,730.0,,0.0,,0.0,730.0,,,Game aquaculture uses 57% skin-off fillet yield.,Restaurant and supply inventory use Salmon fillet as the edible output.,GAME_AQUA + GAME_LIFE,,,Batch Ends,,,,,
71,Soy Sauce,Processed,Vegetable,Condiment,,1.,tbsp,16.0,15.0,Processed,9.0,,,,,,,,,,,,,,,fermentation,fermented batch,Non-growing,No,ferment/press soy sauce,Soybeans + Wheat + Salt + Koji Starter,processing,Common,,,,,,,,,,,,,0%,Soybeans + Wheat + Salt + Koji Starter,240.0,240.0,,0.0,,1.0,0.0,,,Game model uses ~8-month/240-day process.,Explicit process catalog route.,GAME_DATA_V3,,,Batch Ends,,,,,
81,Bread,Stocked,Grain,Bread,,3.53,oz,100.0,,Stocked,265.0,,,,,,,,,,,,,,,not modeled,stocked supply,Stocked / Input,No,use from cold storage,Wheat Flour,stocked only,Common,,,,,,,,,,,,,0%,current stock,0.0,0.0,,0.0,,0.0,0.0,,,Current Year 7 stock item; bakery demand exists but bread production is not yet calibrated.,No renewable producer currently modeled.,GAME_LIFE,,,N/A,,,,,
41,Dates,Primary,Fruit,Palm Fruit,,1.69,oz,48.0,,Dried,133.0,,,,,,,,,,,,,,,offshoots/tissue culture preferred for true-to-type fruit; seed for breeding,long-lived perennial palm,Palm,Yes,harvest fruit bunches; palm remains,,can't grow,Rare,Hot Dry,warm,77~95,,20~45,60.0,25.0,25.0,,0,Not Growable,,0%,offshoot/tissue-culture palm,3650.0,1460.0,182.6,0.0,,1.0,365.0,"caramel,honeyed,rich,fruity",,"Dates can begin fruiting well before mature 79-ft height. FAO reports fruiting within 2–4 years; the train model uses an early productive under-20-ft stage, then replaces the palm as it approaches the ceiling.","Date palms cannot be topped to control height; this is an early-lifecycle/replace-by-height crop, not permanent dwarfing.","UF_DATE,USDA_FDC,USDA_MyPlate,FAO_DATE_EARLY,UF_PALM_PRUNING",https://ask.ifas.ufl.edu/publication/FR314 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/ | https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1673 | https://blogs.ifas.ufl.edu/leonco/2013/04/24/pruning-palms/,https://ecocrop.apps.fao.org/ecocrop/srv/en/cropView?id=1673,Continues,,,,,
29,Bamboo Shoots,Primary,Vegetable,Shoot Vegetable,,0.5,cup,75.0,120.0,Uncooked,20.0,,,,,,,,,,,,,,,rhizome/division; culms arise from established rhizome network,perennial colony,Cane / Shoot,Yes,cut young edible shoots before culm elongation,,can't grow,Uncommon,Tropical Wet,warm,70~85,,70~90,65.0,10.0,10.0,,0,Not Growable,,0%,rhizome/division,1095.0,365.0,,1.0,,28.0,365.0,"mild,crisp,earthy,slightly sweet",,"Edible shoots are harvested while young, before culm elongation. Train model uses a compact edible-shoot bamboo with mature culms at or below the 20-ft ceiling; production shoots are cut before elongation.",Only young shoots are harvested; do not let production shoots elongate into full culms.,"CTAHR_BAMBOO,USDA_FDC,USDA_MyPlate,UGA_BAMBOO_COMPACT",https://www.ctahr.hawaii.edu/oc/freepubs/pdf/OF-18.pdf | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499 | https://extension.uga.edu/publications/detail.html?number=B1357,https://www.ctahr.hawaii.edu/oc/freepubs/pdf/OF-18.pdf,Regrows,,,,,
27,Cloves,Primary,Vegetable,Spice,,0.33,tsp,1.0,1.7,Dried,3.0,,,,,,,,,,,,,,,fresh seed or softwood cutting,perennial woody tree,Tree,Yes,hand-pick flower buds before opening; dry,,fits standard car,Rare,Tropical Wet,warm,70~85,,70~90,30.0,20.0,20.0,30.00,1,Container Orchard,2.50,50%,fresh seed or cutting,3650.0,1825.0,,0.0,0.020,365.0,273.9,"warm,intense,sweet,numbing",,Conservative 30-ft clove-tree production envelope now fits within the standard car's ~37-ft usable vertical grow height and 28.9-ft exterior width.,"Slow tree crop, but the former 20-ft ceiling is no longer the physical constraint in the taller standard car.","MO_CLOVE,USDA_FDC,USDA_MyPlate,USDA_ARS_CLOVE",https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282873 | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499 | https://apiservices.biz/htm/pollination_handbook/clove0000000002766508.html,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282873,Continues,,,,,
149,Coconut,Primary,Fat,Oil Fruit,,0.99,oz,28.0,,Fresh,99.0,,,,,,,,,,,,,,,seed nut; selected dwarf cultivar,perennial palm,Palm,Yes,harvest young or mature coconuts; palm remains until height replacement,,can't grow,Rare,Tropical Wet,warm,75~86,,70~90,60.0,25.0,25.0,,0,Not Growable,,0%,dwarf coconut seedling,,1460.0,365.0,30.0,,365.0,,"sweet,nutty,creamy,tropical",tropical; high humidity; dwarf/early-bearing cultivar,Dwarf coconut can bear with fruit accessible near ground. Palms cannot be topped; replace the palm when crown/envelope approaches the 20-ft ceiling. Crown width remains large.,"First edible nuts modeled at ~4 years. Height is the early productive envelope, not mature lifetime height.","COCONUT_DWARF,UF_PALM_PRUNING",https://agriculture.com.ph/2023/10/10/nutty-by-nature-this-nursery-in-davao-supplies-dwarf-coconut-varieties-across-the-philippines/ | https://blogs.ifas.ufl.edu/leonco/2013/04/24/pruning-palms/,https://agriculture.com.ph/2023/10/10/nutty-by-nature-this-nursery-in-davao-supplies-dwarf-coconut-varieties-across-the-philippines/,Continues,,,,,
42,Agave,Primary,Fat,Sweetener,,1.,tbsp,21.0,15.0,Processed,60.0,,,,,,,,,,,,,,,"offsets/pups, bulbils, or seed depending species",long perennial/monocarpic,Succulent / Rosette,No,harvest mature core/piña for syrup/inulin; destructive to rosette,,fits standard car,Rare,Hot Dry,warm,70~90,,20~45,8.0,8.0,8.0,8.00,1,Container Bed,1.50,0%,offset/pup or seed,1825.0,1825.0,,0.0,5.170,1.0,1825.0,"sweet,mild,caramel-like",,"Species-specific crop; direct human demand is usually processed syrup, not raw plant.","This row represents agave syrup/inulin feedstock, not a replenishing fruit crop.","NCSU_AGAVE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/agave/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/,https://plants.ces.ncsu.edu/plants/agave/,Dies / Replace,,,,,
148,Avocado,Primary,Fat,Oil Fruit,,1.76,oz,50.0,,Fresh,80.0,,,,,,,,,,,,,,,grafted cultivar on seedling rootstock,perennial fruit tree,Tree,Yes,pick mature fruit; tree remains,,can't grow,Rare,Warm Subtropical,warm,60~85,,55~75,40.0,35.0,35.0,,0,Not Growable,,0%,grafted young tree,2190.0,1095.0,,7.0,0.159,304.0,365.0,"creamy,buttery,nutty,green",warm subtropical; excellent drainage; managed canopy,Train model uses a grafted avocado maintained at 12–15 ft canopy; 17-ft Height includes root/bed allowance.,Grafted trees begin producing in 3–4 years; mature orchard baseline is ~6–7 years. Harvest season varies by cultivar.,"UF_AVOCADO,UF_AVOCADO_HEIGHT,USDA_NASS_AVOCADO",https://ask.ifas.ufl.edu/publication/MG213 | https://ask.ifas.ufl.edu/publication/HS1387 | https://www.nass.usda.gov/Quick_Stats/Ag_Overview/stateOverview.php?state=CALIFORNIA,https://ask.ifas.ufl.edu/publication/MG213,Continues,,,,,
34,Cacao,Primary,Fat,Cocoa,,,,,,Raw,,,,,,,,,,,,,,,,"seed, cutting, air-layering, budding or grafting",perennial tree,Tree,Yes,pick ripe pods; ferment/dry seeds into cocoa beans,,prune/manage,Rare,Tropical Wet,warm,65~90,,70~90,8.0,12.0,12.0,8.00,1,Container Orchard,2.50,50%,seed / graft / cutting,2920.0,1095.0,152.2,14.0,0.041,365.0,0.0,"bitter,fruity,fermentative,chocolate precursor",,UF/IFAS recommends limiting cocoa plant height to 6–8 ft; train Height is modeled at 10 ft including root/bed allowance.,"Once bearing, pods of different ages can coexist on the trunk/branches.","UF_CACAO,USDA_MyPlate",https://edis.ifas.ufl.edu/publication/HS307 | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://edis.ifas.ufl.edu/publication/HS1499,https://edis.ifas.ufl.edu/publication/HS307,Continues,,,,,
23,Star Anise,Primary,Vegetable,Spice,,0.04,oz,1.0,,Dried,3.0,,,,,,,,,,,,,,,"seed, layering, or cutting",perennial woody plant,Tree,Yes,pick fruits and dry; plant remains,,can't grow,Rare,Warm Subtropical,warm,65~80,,55~75,49.0,15.0,15.0,,0,Not Growable,,0%,seed / cutting / layering,2920.0,1825.0,,0.0,,365.0,365.0,"licorice,anise,warm,sweet-spice",,Only Illicium verum is culinary. Train model uses a managed compact 18-ft planning height; keep the existing prune/manage constraint and never substitute other Illicium species.,Slow woody spice tree; use this only as a planning proxy unless a specific cultivar/system is selected.,"NCSU_STAR_ANISE,USDA_FDC,USDA_MyPlate",https://plants.ces.ncsu.edu/plants/illicium/common-name/star-anise/ | https://fdc.nal.usda.gov/ | https://www.ars.usda.gov/nea/bhnrc/fsrg | https://extension.umn.edu/planting-and-growing-guides/planting-vegetable-garden,https://plants.ces.ncsu.edu/plants/illicium/common-name/star-anise/,Continues,,,,,
